RawPath,Sample Name,source_name
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531250_181102_snm3C_E6_AD012_indexed_contacts.txt.gz,GSM3531250,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531251_181102_snm3C_F4_AD007_indexed_contacts.txt.gz,GSM3531251,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531252_181102_snm3C_F4_AD008_indexed_contacts.txt.gz,GSM3531252,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531253_181102_snm3C_F4_AD010_indexed_contacts.txt.gz,GSM3531253,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531254_181102_snm3C_F4_AD012_indexed_contacts.txt.gz,GSM3531254,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531255_181102_snm3C_F5_AD008_indexed_contacts.txt.gz,GSM3531255,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531256_181102_snm3C_F5_AD010_indexed_contacts.txt.gz,GSM3531256,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531257_181102_snm3C_F5_AD012_indexed_contacts.txt.gz,GSM3531257,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531258_181102_snm3C_F6_AD007_indexed_contacts.txt.gz,GSM3531258,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531259_181102_snm3C_F6_AD008_indexed_contacts.txt.gz,GSM3531259,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531260_181102_snm3C_F6_AD010_indexed_contacts.txt.gz,GSM3531260,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531261_181102_snm3C_G4_AD007_indexed_contacts.txt.gz,GSM3531261,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531262_181102_snm3C_G4_AD008_indexed_contacts.txt.gz,GSM3531262,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531263_181102_snm3C_G4_AD010_indexed_contacts.txt.gz,GSM3531263,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531264_181102_snm3C_G5_AD007_indexed_contacts.txt.gz,GSM3531264,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531265_181102_snm3C_G5_AD008_indexed_contacts.txt.gz,GSM3531265,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531266_181102_snm3C_G5_AD010_indexed_contacts.txt.gz,GSM3531266,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531267_181102_snm3C_G5_AD012_indexed_contacts.txt.gz,GSM3531267,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531268_181102_snm3C_G6_AD007_indexed_contacts.txt.gz,GSM3531268,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531269_181102_snm3C_G6_AD008_indexed_contacts.txt.gz,GSM3531269,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531270_181102_snm3C_G6_AD010_indexed_contacts.txt.gz,GSM3531270,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531271_181102_snm3C_G6_AD012_indexed_contacts.txt.gz,GSM3531271,Mouse Embryonic Stem Cell Line E14
